createdAt,m,pVal.createdAt,pVal.updatedAt,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-05T03:53:15.411Z,C8:F0:9E:28:00:CD,,,0,54.80,-50,31.20,9:23:14 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T03:53:15.411Z
2023-06-05T03:58:15.452Z,C8:F0:9E:28:00:CD,,,0,55.00,-50,31.20,9:28:14 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T03:58:15.452Z
2023-06-05T04:03:15.441Z,C8:F0:9E:28:00:CD,,,0,55.10,-50,31.20,9:33:14 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T04:03:15.441Z
2023-06-05T04:08:15.471Z,C8:F0:9E:28:00:CD,,,0,55.20,-50,31.20,9:38:14 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T04:08:15.471Z
2023-06-05T04:13:15.451Z,C8:F0:9E:28:00:CD,,,0,55.40,-50,31.10,9:43:14 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T04:13:15.451Z
2023-06-05T04:16:25.337Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-05T04:16:25.334Z,,,,,9:46:24 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-05T04:16:25.337Z
2023-06-05T04:16:26.727Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-05T04:16:26.724Z,,,,,9:46:25 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-05T04:16:26.727Z
2023-06-05T04:18:15.424Z,C8:F0:9E:28:00:CD,,,0,55.30,-53,31.10,9:48:14 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T04:18:15.424Z
2023-06-05T04:23:15.437Z,C8:F0:9E:28:00:CD,,,0,56.70,-51,30.60,9:53:14 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T04:23:15.437Z
2023-06-05T04:28:15.460Z,C8:F0:9E:28:00:CD,,,0,52.60,-49,29.00,9:58:14 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T04:28:15.460Z
2023-06-05T04:33:15.449Z,C8:F0:9E:28:00:CD,,,0,51.60,-51,27.80,10:3:14 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T04:33:15.449Z
2023-06-05T04:38:15.435Z,C8:F0:9E:28:00:CD,,,0,53.50,-58,27.10,10:8:14 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T04:38:15.435Z
2023-06-05T04:43:15.433Z,C8:F0:9E:28:00:CD,,,0,51.40,-58,26.70,10:13:14 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T04:43:15.433Z
2023-06-05T04:48:15.436Z,C8:F0:9E:28:00:CD,,,0,50.50,-61,26.20,10:18:14 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T04:48:15.436Z
2023-06-05T04:49:35.027Z,C8:F0:9E:28:00:CD,,,0,49.70,-61,25.80,10:19:34 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T04:49:35.027Z
2023-06-05T04:49:39.780Z,C8:F0:9E:28:00:CD,,,0,49.60,-58,25.80,0:0:4 Thu 1 Jan 1970,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T04:49:39.780Z
2023-06-05T04:49:41.382Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-05T04:49:41.378Z,,,,,10:19:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-05T04:49:41.382Z
2023-06-05T04:54:36.170Z,C8:F0:9E:28:00:CD,,,0,49.70,-57,25.80,10:24:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T04:54:36.170Z
2023-06-05T04:56:40.029Z,C8:F0:9E:28:00:CD,,,0,49.30,-56,25.50,10:26:39 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T04:56:40.029Z
2023-06-05T04:59:36.170Z,C8:F0:9E:28:00:CD,,,0,49.40,-56,25.50,10:29:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T04:59:36.170Z
2023-06-05T05:04:36.177Z,C8:F0:9E:28:00:CD,,,0,49.40,-60,25.30,10:34:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T05:04:36.177Z
2023-06-05T05:09:36.178Z,C8:F0:9E:28:00:CD,,,0,49.80,-57,25.00,10:39:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T05:09:36.178Z
2023-06-05T05:14:36.180Z,C8:F0:9E:28:00:CD,,,0,48.70,-54,25.00,10:44:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T05:14:36.180Z
2023-06-05T05:19:36.179Z,C8:F0:9E:28:00:CD,,,0,49.60,-55,24.70,10:49:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T05:19:36.179Z
2023-06-05T05:24:36.208Z,C8:F0:9E:28:00:CD,,,0,50.40,-55,24.60,10:54:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T05:24:36.208Z
2023-06-05T05:29:36.195Z,C8:F0:9E:28:00:CD,,,0,50.10,-61,24.70,10:59:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T05:29:36.195Z
2023-06-05T05:34:36.178Z,C8:F0:9E:28:00:CD,,,0,49.90,-56,24.20,11:4:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T05:34:36.178Z
2023-06-05T05:39:36.222Z,C8:F0:9E:28:00:CD,,,0,50.40,-55,23.90,11:9:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T05:39:36.222Z
2023-06-05T05:44:36.193Z,C8:F0:9E:28:00:CD,,,0,51.70,-64,23.80,11:14:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T05:44:36.193Z
2023-06-05T05:49:36.187Z,C8:F0:9E:28:00:CD,,,0,51.40,-59,23.90,11:19:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T05:49:36.187Z
2023-06-05T05:54:09.679Z,C8:F0:9E:28:00:CD,,,0,52.20,-61,23.90,11:24:9 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T05:54:09.679Z
2023-06-05T05:54:36.200Z,C8:F0:9E:28:00:CD,,,0,50.90,-55,23.90,11:24:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T05:54:36.200Z
2023-06-05T05:59:36.206Z,C8:F0:9E:28:00:CD,,,0,51.00,-61,23.90,11:29:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T05:59:36.206Z
2023-06-05T06:04:36.201Z,C8:F0:9E:28:00:CD,,,0,51.10,-57,23.80,11:34:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T06:04:36.201Z
2023-06-05T06:09:36.212Z,C8:F0:9E:28:00:CD,,,0,51.00,-59,23.70,11:39:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T06:09:36.212Z
2023-06-05T06:14:36.188Z,C8:F0:9E:28:00:CD,,,0,50.80,-54,23.80,11:44:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T06:14:36.188Z
2023-06-05T06:19:36.202Z,C8:F0:9E:28:00:CD,,,0,50.20,-59,23.70,11:49:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T06:19:36.202Z
2023-06-05T06:24:36.197Z,C8:F0:9E:28:00:CD,,,0,51.10,-58,23.60,11:54:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T06:24:36.197Z
2023-06-05T06:29:36.199Z,C8:F0:9E:28:00:CD,,,0,50.50,-58,23.40,11:59:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T06:29:36.199Z
2023-06-05T06:30:25.158Z,C8:F0:9E:28:00:CD,,,0,50.00,-59,23.40,12:0:24 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T06:30:25.158Z
2023-06-05T06:34:36.213Z,C8:F0:9E:28:00:CD,,,0,49.70,-59,23.40,12:4:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T06:34:36.213Z
2023-06-05T06:39:36.189Z,C8:F0:9E:28:00:CD,,,0,49.50,-56,23.60,12:9:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T06:39:36.189Z
2023-06-05T06:44:36.209Z,C8:F0:9E:28:00:CD,,,0,48.40,-57,23.60,12:14:35 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T06:44:36.209Z
2023-06-05T06:45:49.242Z,C8:F0:9E:28:00:CD,,,0,49.10,-56,23.60,12:15:48 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T06:45:49.242Z
2023-06-05T06:45:54.131Z,C8:F0:9E:28:00:CD,,,0,49.10,-55,23.60,0:0:4 Thu 1 Jan 1970,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T06:45:54.131Z
2023-06-05T06:45:55.291Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-05T06:45:55.286Z,,,,,12:15:54 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-05T06:45:55.291Z
2023-06-05T06:50:50.394Z,C8:F0:9E:28:00:CD,,,0,49.00,-58,23.60,12:20:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T06:50:50.394Z
2023-06-05T06:55:50.464Z,C8:F0:9E:28:00:CD,,,0,48.90,-59,23.60,12:25:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T06:55:50.464Z
2023-06-05T07:00:50.391Z,C8:F0:9E:28:00:CD,,,0,47.90,-55,23.30,12:30:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T07:00:50.391Z
2023-06-05T07:03:10.366Z,C8:F0:9E:28:00:CD,,,0,48.70,-54,23.10,12:33:9 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T07:03:10.366Z
2023-06-05T07:05:58.989Z,C8:F0:9E:28:00:CD,,,0,48.90,-60,23.20,12:35:58 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T07:05:58.989Z
2023-06-05T07:10:50.404Z,C8:F0:9E:28:00:CD,,,0,49.00,-55,23.20,12:40:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T07:10:50.404Z
2023-06-05T07:15:50.401Z,C8:F0:9E:28:00:CD,,,0,49.10,-53,23.20,12:45:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T07:15:50.401Z
2023-06-05T07:20:50.400Z,C8:F0:9E:28:00:CD,,,0,49.70,-53,22.80,12:50:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T07:20:50.400Z
2023-06-05T07:25:50.410Z,C8:F0:9E:28:00:CD,,,0,49.50,-57,22.80,12:55:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T07:25:50.410Z
2023-06-05T07:29:11.643Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-05T07:29:11.639Z,,,,,12:59:10 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-05T07:29:11.643Z
2023-06-05T07:29:12.793Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-05T07:29:12.789Z,,,,,12:59:12 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-05T07:29:12.793Z
2023-06-05T07:29:13.874Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-05T07:29:13.870Z,,,,,12:59:13 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-05T07:29:13.874Z
2023-06-05T07:30:50.407Z,C8:F0:9E:28:00:CD,,,0,50.20,-64,22.90,13:0:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T07:30:50.407Z
2023-06-05T07:35:50.405Z,C8:F0:9E:28:00:CD,,,0,51.40,-59,22.90,13:5:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T07:35:50.405Z
2023-06-05T07:40:50.402Z,C8:F0:9E:28:00:CD,,,0,52.60,-57,23.00,13:10:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T07:40:50.402Z
2023-06-05T07:45:50.408Z,C8:F0:9E:28:00:CD,,,0,51.90,-59,23.10,13:15:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T07:45:50.408Z
2023-06-05T07:50:50.416Z,C8:F0:9E:28:00:CD,,,0,51.10,-60,23.10,13:20:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T07:50:50.416Z
2023-06-05T07:55:50.406Z,C8:F0:9E:28:00:CD,,,0,49.90,-62,23.20,13:25:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T07:55:50.406Z
2023-06-05T08:00:50.448Z,C8:F0:9E:28:00:CD,,,0,49.90,-62,23.40,13:30:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T08:00:50.448Z
2023-06-05T08:05:50.397Z,C8:F0:9E:28:00:CD,,,0,47.70,-57,23.30,13:35:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T08:05:50.397Z
2023-06-05T08:05:53.877Z,C8:F0:9E:28:00:CD,,,0,47.10,-60,23.30,13:35:53 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T08:05:53.877Z
2023-06-05T08:10:50.438Z,C8:F0:9E:28:00:CD,,,0,47.20,-64,23.30,13:40:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T08:10:50.438Z
2023-06-05T08:15:50.415Z,C8:F0:9E:28:00:CD,,,0,47.40,-54,23.10,13:45:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T08:15:50.415Z
2023-06-05T08:20:50.422Z,C8:F0:9E:28:00:CD,,,0,47.00,-56,23.10,13:50:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T08:20:50.422Z
2023-06-05T08:25:50.415Z,C8:F0:9E:28:00:CD,,,0,48.50,-55,22.70,13:55:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T08:25:50.415Z
2023-06-05T08:30:50.406Z,C8:F0:9E:28:00:CD,,,0,47.20,-55,23.00,14:0:49 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T08:30:50.406Z
2023-06-05T08:33:40.110Z,C8:F0:9E:28:00:CD,,,0,46.60,-53,23.00,14:3:39 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T08:33:40.110Z
2023-06-05T08:33:44.423Z,C8:F0:9E:28:00:CD,,,0,47.80,-55,22.70,0:0:3 Thu 1 Jan 1970,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T08:33:44.423Z
2023-06-05T08:33:45.586Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-05T08:33:45.580Z,,,,,14:3:44 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-05T08:33:45.586Z
2023-06-05T08:38:41.236Z,C8:F0:9E:28:00:CD,,,0,47.80,-56,22.70,14:8:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T08:38:41.236Z
2023-06-05T08:43:41.251Z,C8:F0:9E:28:00:CD,,,0,49.20,-57,22.70,14:13:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T08:43:41.251Z
2023-06-05T08:48:41.257Z,C8:F0:9E:28:00:CD,,,0,49.40,-59,22.80,14:18:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T08:48:41.257Z
2023-06-05T08:49:45.239Z,C8:F0:9E:28:00:CD,,,0,49.20,-71,22.90,14:19:44 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T08:49:45.239Z
2023-06-05T08:53:41.235Z,C8:F0:9E:28:00:CD,,,0,48.70,-62,22.90,14:23:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T08:53:41.235Z
2023-06-05T08:55:00.074Z,C8:F0:9E:28:00:CD,,,0,49.20,-62,22.80,14:24:59 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T08:55:00.074Z
2023-06-05T08:58:41.265Z,C8:F0:9E:28:00:CD,,,0,49.40,-61,22.80,14:28:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T08:58:41.265Z
2023-06-05T09:03:41.248Z,C8:F0:9E:28:00:CD,,,0,49.80,-57,22.80,14:33:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T09:03:41.248Z
2023-06-05T09:08:41.236Z,C8:F0:9E:28:00:CD,,,0,49.70,-58,22.60,14:38:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T09:08:41.236Z
2023-06-05T09:13:41.254Z,C8:F0:9E:28:00:CD,,,0,49.80,-59,22.40,14:43:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T09:13:41.254Z
2023-06-05T09:18:41.293Z,C8:F0:9E:28:00:CD,,,0,51.10,-59,22.50,14:48:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T09:18:41.293Z
2023-06-05T09:23:41.256Z,C8:F0:9E:28:00:CD,,,0,50.90,-63,22.50,14:53:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T09:23:41.256Z
2023-06-05T09:28:41.256Z,C8:F0:9E:28:00:CD,,,0,50.50,-58,22.70,14:58:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T09:28:41.256Z
2023-06-05T09:33:41.277Z,C8:F0:9E:28:00:CD,,,0,49.70,-64,22.70,15:3:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T09:33:41.277Z
2023-06-05T09:38:41.250Z,C8:F0:9E:28:00:CD,,,0,49.60,-59,22.60,15:8:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T09:38:41.250Z
2023-06-05T09:43:41.256Z,C8:F0:9E:28:00:CD,,,0,48.90,-60,23.30,15:13:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T09:43:41.256Z
2023-06-05T09:48:41.254Z,C8:F0:9E:28:00:CD,,,0,48.60,-63,23.80,15:18:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T09:48:41.254Z
2023-06-05T09:53:41.250Z,C8:F0:9E:28:00:CD,,,0,48.20,-59,24.00,15:23:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T09:53:41.250Z
2023-06-05T09:58:41.260Z,C8:F0:9E:28:00:CD,,,0,48.20,-58,24.10,15:28:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T09:58:41.260Z
2023-06-05T10:03:41.282Z,C8:F0:9E:28:00:CD,,,0,48.00,-59,24.20,15:33:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T10:03:41.282Z
2023-06-05T10:08:41.275Z,C8:F0:9E:28:00:CD,,,0,47.30,-59,24.20,15:38:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T10:08:41.275Z
2023-06-05T10:13:41.266Z,C8:F0:9E:28:00:CD,,,0,47.20,-66,24.20,15:43:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T10:13:41.266Z
2023-06-05T10:18:41.276Z,C8:F0:9E:28:00:CD,,,0,47.10,-58,24.20,15:48:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T10:18:41.276Z
2023-06-05T10:23:41.273Z,C8:F0:9E:28:00:CD,,,0,46.50,-55,24.20,15:53:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T10:23:41.273Z
2023-06-05T10:28:41.263Z,C8:F0:9E:28:00:CD,,,0,46.20,-61,24.00,15:58:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T10:28:41.263Z
2023-06-05T10:33:41.294Z,C8:F0:9E:28:00:CD,,,0,45.90,-55,24.20,16:3:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T10:33:41.294Z
2023-06-05T10:38:41.290Z,C8:F0:9E:28:00:CD,,,0,44.90,-58,24.30,16:8:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T10:38:41.290Z
2023-06-05T10:43:41.281Z,C8:F0:9E:28:00:CD,,,0,46.10,-56,24.20,16:13:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T10:43:41.281Z
2023-06-05T10:48:41.265Z,C8:F0:9E:28:00:CD,,,0,48.00,-53,24.20,16:18:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T10:48:41.265Z
2023-06-05T10:53:41.281Z,C8:F0:9E:28:00:CD,,,0,47.20,-52,24.30,16:23:40 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T10:53:41.281Z
2023-06-05T10:54:30.107Z,C8:F0:9E:28:00:CD,,,0,45.30,-53,24.40,16:24:29 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T10:54:30.107Z
2023-06-05T10:55:03.777Z,C8:F0:9E:28:00:CD,,,0,45.20,-52,24.40,16:25:2 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T10:55:03.777Z
2023-06-05T10:55:18.327Z,C8:F0:9E:28:00:CD,,,0,45.10,-66,24.40,0:0:14 Thu 1 Jan 1970,C8:F0:9E:28:00:CD,,COOLIX+NONE,do,2023-06-05T10:55:18.327Z
2023-06-05T10:55:19.573Z,C8:F0:9E:28:00:CD,2022-12-27T04:08:45.731Z,2023-06-05T10:55:19.567Z,,,,,16:25:18 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,,,m,2023-06-05T10:55:19.573Z
2023-06-05T11:00:04.958Z,C8:F0:9E:28:00:CD,,,0,44.80,-70,24.40,16:30:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T11:00:04.958Z
2023-06-05T11:05:04.995Z,C8:F0:9E:28:00:CD,,,0,44.20,-70,24.50,16:35:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T11:05:04.995Z
2023-06-05T11:10:04.981Z,C8:F0:9E:28:00:CD,,,0,44.60,-65,24.60,16:40:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T11:10:04.981Z
2023-06-05T11:15:04.976Z,C8:F0:9E:28:00:CD,,,0,46.50,-65,24.60,16:45:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T11:15:04.976Z
2023-06-05T11:20:04.990Z,C8:F0:9E:28:00:CD,,,0,46.10,-69,24.60,16:50:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T11:20:04.990Z
2023-06-05T11:25:04.970Z,C8:F0:9E:28:00:CD,,,0,45.80,-68,24.50,16:55:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T11:25:04.970Z
2023-06-05T11:30:04.972Z,C8:F0:9E:28:00:CD,,,0,45.40,-71,24.20,17:0:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T11:30:04.972Z
2023-06-05T11:35:04.992Z,C8:F0:9E:28:00:CD,,,0,45.20,-69,24.10,17:5:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T11:35:04.992Z
2023-06-05T11:40:04.966Z,C8:F0:9E:28:00:CD,,,0,44.90,-71,24.00,17:10:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T11:40:04.966Z
2023-06-05T11:45:05.011Z,C8:F0:9E:28:00:CD,,,0,44.90,-70,23.90,17:15:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T11:45:05.011Z
2023-06-05T11:50:04.994Z,C8:F0:9E:28:00:CD,,,0,44.80,-69,23.80,17:20:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T11:50:04.994Z
2023-06-05T11:55:04.998Z,C8:F0:9E:28:00:CD,,,0,44.40,-67,23.90,17:25:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T11:55:04.998Z
2023-06-05T12:00:05.006Z,C8:F0:9E:28:00:CD,,,0,43.60,-71,24.00,17:30:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T12:00:05.006Z
2023-06-05T12:10:04.999Z,C8:F0:9E:28:00:CD,,,0,43.10,-71,23.70,17:40:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T12:10:04.999Z
2023-06-05T12:15:04.980Z,C8:F0:9E:28:00:CD,,,0,43.00,-67,23.60,17:45:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T12:15:04.980Z
2023-06-05T12:20:04.972Z,C8:F0:9E:28:00:CD,,,0,42.80,-69,23.60,17:50:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T12:20:04.972Z
2023-06-05T12:25:05.015Z,C8:F0:9E:28:00:CD,,,0,43.90,-68,24.00,17:55:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T12:25:05.015Z
2023-06-05T12:30:05.017Z,C8:F0:9E:28:00:CD,,,0,42.70,-69,23.80,18:0:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T12:30:05.017Z
2023-06-05T12:35:05.006Z,C8:F0:9E:28:00:CD,,,0,42.70,-66,23.60,18:5:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T12:35:05.006Z
2023-06-05T12:40:05.001Z,C8:F0:9E:28:00:CD,,,0,42.60,-67,23.50,18:10:4 Mon 5 Jun 2023,C8:F0:9E:28:00:CD,online,,p,2023-06-05T12:40:05.001Z
