createdAt,m,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,t,updatedAt
2023-06-06T19:54:11.562Z,C8:F0:9E:29:41:11,0,58.00,-52,31.70,1:24:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T19:54:11.562Z
2023-06-06T19:56:41.572Z,C8:F0:9E:29:41:11,0,58.00,-52,31.70,1:26:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T19:56:41.572Z
2023-06-06T19:59:11.573Z,C8:F0:9E:29:41:11,0,58.10,-52,31.70,1:29:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T19:59:11.573Z
2023-06-06T20:01:41.572Z,C8:F0:9E:29:41:11,0,58.10,-51,31.70,1:31:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:01:41.572Z
2023-06-06T20:04:11.572Z,C8:F0:9E:29:41:11,0,58.10,-51,31.70,1:34:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:04:11.572Z
2023-06-06T20:06:41.565Z,C8:F0:9E:29:41:11,0,57.90,-52,31.70,1:36:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:06:41.565Z
2023-06-06T20:09:11.572Z,C8:F0:9E:29:41:11,0,58.00,-52,31.70,1:39:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:09:11.572Z
2023-06-06T20:11:41.572Z,C8:F0:9E:29:41:11,0,58.00,-52,31.70,1:41:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:11:41.572Z
2023-06-06T20:14:11.572Z,C8:F0:9E:29:41:11,0,58.00,-52,31.70,1:44:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:14:11.572Z
2023-06-06T20:16:41.574Z,C8:F0:9E:29:41:11,0,58.10,-52,31.70,1:46:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:16:41.574Z
2023-06-06T20:19:11.572Z,C8:F0:9E:29:41:11,0,58.20,-52,31.70,1:49:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:19:11.572Z
2023-06-06T20:21:41.573Z,C8:F0:9E:29:41:11,0,58.00,-52,31.70,1:51:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:21:41.573Z
2023-06-06T20:24:11.599Z,C8:F0:9E:29:41:11,0,57.90,-52,31.70,1:54:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:24:11.599Z
2023-06-06T20:26:41.575Z,C8:F0:9E:29:41:11,0,58.00,-52,31.70,1:56:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:26:41.575Z
2023-06-06T20:29:11.575Z,C8:F0:9E:29:41:11,0,58.00,-51,31.80,1:59:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:29:11.575Z
2023-06-06T20:31:41.590Z,C8:F0:9E:29:41:11,0,58.10,-51,31.70,2:1:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:31:41.590Z
2023-06-06T20:34:11.606Z,C8:F0:9E:29:41:11,0,58.20,-52,31.70,2:4:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:34:11.606Z
2023-06-06T20:36:41.598Z,C8:F0:9E:29:41:11,0,58.20,-52,31.70,2:6:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:36:41.598Z
2023-06-06T20:39:11.598Z,C8:F0:9E:29:41:11,0,57.90,-52,31.70,2:9:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:39:11.598Z
2023-06-06T20:41:41.591Z,C8:F0:9E:29:41:11,0,58.00,-52,31.70,2:11:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:41:41.591Z
2023-06-06T20:44:11.575Z,C8:F0:9E:29:41:11,0,58.00,-52,31.80,2:14:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:44:11.575Z
2023-06-06T20:46:41.590Z,C8:F0:9E:29:41:11,0,58.00,-52,31.80,2:16:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:46:41.590Z
2023-06-06T20:49:11.598Z,C8:F0:9E:29:41:11,0,58.10,-52,31.80,2:19:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:49:11.598Z
2023-06-06T20:51:41.605Z,C8:F0:9E:29:41:11,0,58.20,-52,31.80,2:21:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:51:41.605Z
2023-06-06T20:54:11.608Z,C8:F0:9E:29:41:11,0,58.00,-52,31.80,2:24:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:54:11.608Z
2023-06-06T20:56:41.608Z,C8:F0:9E:29:41:11,0,58.00,-52,31.80,2:26:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:56:41.608Z
2023-06-06T20:59:11.607Z,C8:F0:9E:29:41:11,0,58.00,-52,31.80,2:29:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T20:59:11.607Z
2023-06-06T21:01:41.606Z,C8:F0:9E:29:41:11,0,58.10,-51,31.80,2:31:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:01:41.606Z
2023-06-06T21:04:11.606Z,C8:F0:9E:29:41:11,0,58.20,-52,31.80,2:34:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:04:11.606Z
2023-06-06T21:06:41.596Z,C8:F0:9E:29:41:11,0,58.20,-51,31.80,2:36:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:06:41.596Z
2023-06-06T21:09:11.602Z,C8:F0:9E:29:41:11,0,58.30,-52,31.80,2:39:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:09:11.602Z
2023-06-06T21:11:41.594Z,C8:F0:9E:29:41:11,0,58.20,-52,31.80,2:41:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:11:41.594Z
2023-06-06T21:14:11.601Z,C8:F0:9E:29:41:11,0,58.00,-52,31.80,2:44:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:14:11.601Z
2023-06-06T21:16:41.602Z,C8:F0:9E:29:41:11,0,58.00,-52,31.80,2:46:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:16:41.602Z
2023-06-06T21:19:11.595Z,C8:F0:9E:29:41:11,0,58.20,-52,31.80,2:49:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:19:11.595Z
2023-06-06T21:21:41.602Z,C8:F0:9E:29:41:11,0,58.20,-52,31.80,2:51:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:21:41.602Z
2023-06-06T21:24:11.602Z,C8:F0:9E:29:41:11,0,58.30,-52,31.80,2:54:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:24:11.602Z
2023-06-06T21:26:41.602Z,C8:F0:9E:29:41:11,0,58.20,-52,31.80,2:56:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:26:41.602Z
2023-06-06T21:29:11.601Z,C8:F0:9E:29:41:11,0,58.00,-52,31.80,2:59:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:29:11.601Z
2023-06-06T21:31:41.595Z,C8:F0:9E:29:41:11,0,58.00,-49,31.80,3:1:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:31:41.595Z
2023-06-06T21:34:11.602Z,C8:F0:9E:29:41:11,0,58.10,-51,31.80,3:4:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:34:11.602Z
2023-06-06T21:36:41.612Z,C8:F0:9E:29:41:11,0,58.20,-52,31.80,3:6:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:36:41.612Z
2023-06-06T21:39:11.613Z,C8:F0:9E:29:41:11,0,58.20,-52,31.80,3:9:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:39:11.613Z
2023-06-06T21:41:41.605Z,C8:F0:9E:29:41:11,0,58.20,-51,31.80,3:11:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:41:41.605Z
2023-06-06T21:44:11.931Z,C8:F0:9E:29:41:11,0,58.10,-52,31.80,3:14:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:44:11.931Z
2023-06-06T21:46:41.614Z,C8:F0:9E:29:41:11,0,58.20,-49,31.80,3:16:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:46:41.614Z
2023-06-06T21:49:11.723Z,C8:F0:9E:29:41:11,0,58.20,-51,31.80,3:19:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:49:11.723Z
2023-06-06T21:51:41.613Z,C8:F0:9E:29:41:11,0,58.20,-51,31.80,3:21:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:51:41.613Z
2023-06-06T21:54:12.001Z,C8:F0:9E:29:41:11,0,58.20,-51,31.90,3:24:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:54:12.001Z
2023-06-06T21:56:41.630Z,C8:F0:9E:29:41:11,0,58.10,-52,31.90,3:26:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:56:41.630Z
2023-06-06T21:59:11.629Z,C8:F0:9E:29:41:11,0,58.10,-52,31.90,3:29:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T21:59:11.629Z
2023-06-06T22:01:41.992Z,C8:F0:9E:29:41:11,0,58.20,-52,31.90,3:31:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:01:41.992Z
2023-06-06T22:04:11.618Z,C8:F0:9E:29:41:11,0,58.20,-52,31.80,3:34:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:04:11.618Z
2023-06-06T22:06:41.984Z,C8:F0:9E:29:41:11,0,58.20,-51,31.90,3:36:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:06:41.984Z
2023-06-06T22:09:11.629Z,C8:F0:9E:29:41:11,0,58.30,-52,31.90,3:39:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:09:11.629Z
2023-06-06T22:11:41.615Z,C8:F0:9E:29:41:11,0,58.20,-52,31.90,3:41:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:11:41.615Z
2023-06-06T22:14:11.621Z,C8:F0:9E:29:41:11,0,58.10,-52,31.90,3:44:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:14:11.621Z
2023-06-06T22:16:42.021Z,C8:F0:9E:29:41:11,0,58.20,-52,31.90,3:46:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:16:42.021Z
2023-06-06T22:18:05.029Z,C8:F0:9E:29:41:11,0,58.20,-52,31.90,3:48:0 Wed 7 Jun 2023,C8:F0:9E:29:41:11,,do,2023-06-06T22:18:05.029Z
2023-06-06T22:19:11.647Z,C8:F0:9E:29:41:11,0,58.20,-51,31.90,3:49:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:19:11.647Z
2023-06-06T22:21:42.115Z,C8:F0:9E:29:41:11,0,58.20,-52,31.90,3:51:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:21:42.115Z
2023-06-06T22:24:11.638Z,C8:F0:9E:29:41:11,0,58.20,-52,31.90,3:54:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:24:11.638Z
2023-06-06T22:26:41.637Z,C8:F0:9E:29:41:11,0,58.20,-51,31.90,3:56:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:26:41.637Z
2023-06-06T22:29:11.646Z,C8:F0:9E:29:41:11,0,58.20,-52,31.90,3:59:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:29:11.646Z
2023-06-06T22:31:41.646Z,C8:F0:9E:29:41:11,0,58.20,-51,31.90,4:1:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:31:41.646Z
2023-06-06T22:34:11.638Z,C8:F0:9E:29:41:11,0,58.30,-52,31.90,4:4:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:34:11.638Z
2023-06-06T22:36:41.639Z,C8:F0:9E:29:41:11,0,58.30,-52,31.90,4:6:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:36:41.639Z
2023-06-06T22:39:11.644Z,C8:F0:9E:29:41:11,0,58.30,-49,31.90,4:9:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:39:11.644Z
2023-06-06T22:41:41.642Z,C8:F0:9E:29:41:11,0,58.40,-52,31.90,4:11:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:41:41.642Z
2023-06-06T22:44:11.645Z,C8:F0:9E:29:41:11,0,58.40,-52,31.90,4:14:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:44:11.645Z
2023-06-06T22:46:41.642Z,C8:F0:9E:29:41:11,0,58.30,-51,31.90,4:16:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:46:41.642Z
2023-06-06T22:49:11.647Z,C8:F0:9E:29:41:11,0,58.20,-52,31.90,4:19:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:49:11.647Z
2023-06-06T22:51:41.642Z,C8:F0:9E:29:41:11,0,58.30,-52,31.90,4:21:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:51:41.642Z
2023-06-06T22:54:11.634Z,C8:F0:9E:29:41:11,0,58.30,-51,31.90,4:24:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:54:11.634Z
2023-06-06T22:56:41.652Z,C8:F0:9E:29:41:11,0,58.30,-52,31.90,4:26:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:56:41.652Z
2023-06-06T22:59:11.642Z,C8:F0:9E:29:41:11,0,58.40,-52,31.90,4:29:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T22:59:11.642Z
2023-06-06T23:01:41.642Z,C8:F0:9E:29:41:11,0,58.40,-51,31.90,4:31:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:01:41.642Z
2023-06-06T23:04:11.642Z,C8:F0:9E:29:41:11,0,58.30,-51,31.90,4:34:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:04:11.642Z
2023-06-06T23:06:41.641Z,C8:F0:9E:29:41:11,0,58.30,-52,31.90,4:36:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:06:41.641Z
2023-06-06T23:09:11.652Z,C8:F0:9E:29:41:11,0,58.30,-52,31.90,4:39:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:09:11.652Z
2023-06-06T23:11:41.652Z,C8:F0:9E:29:41:11,0,58.40,-52,31.90,4:41:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:11:41.652Z
2023-06-06T23:14:11.654Z,C8:F0:9E:29:41:11,0,58.40,-51,31.90,4:44:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:14:11.654Z
2023-06-06T23:16:41.652Z,C8:F0:9E:29:41:11,0,58.40,-52,31.90,4:46:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:16:41.652Z
2023-06-06T23:19:11.652Z,C8:F0:9E:29:41:11,0,58.40,-50,31.90,4:49:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:19:11.652Z
2023-06-06T23:21:41.652Z,C8:F0:9E:29:41:11,0,58.20,-51,31.90,4:51:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:21:41.652Z
2023-06-06T23:24:11.653Z,C8:F0:9E:29:41:11,0,58.30,-52,31.90,4:54:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:24:11.653Z
2023-06-06T23:26:41.652Z,C8:F0:9E:29:41:11,0,58.30,-52,31.90,4:56:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:26:41.652Z
2023-06-06T23:29:11.683Z,C8:F0:9E:29:41:11,0,58.40,-51,31.90,4:59:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:29:11.683Z
2023-06-06T23:31:41.670Z,C8:F0:9E:29:41:11,0,58.40,-51,31.90,5:1:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:31:41.670Z
2023-06-06T23:34:11.654Z,C8:F0:9E:29:41:11,0,58.40,-51,31.90,5:4:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:34:11.654Z
2023-06-06T23:36:41.655Z,C8:F0:9E:29:41:11,0,58.40,-52,31.90,5:6:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:36:41.655Z
2023-06-06T23:39:11.655Z,C8:F0:9E:29:41:11,0,58.50,-51,31.90,5:9:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:39:11.655Z
2023-06-06T23:41:41.655Z,C8:F0:9E:29:41:11,0,58.50,-51,31.90,5:11:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:41:41.655Z
2023-06-06T23:44:11.655Z,C8:F0:9E:29:41:11,0,58.40,-51,31.90,5:14:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:44:11.655Z
2023-06-06T23:46:41.655Z,C8:F0:9E:29:41:11,0,58.30,-52,31.90,5:16:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:46:41.655Z
2023-06-06T23:49:11.655Z,C8:F0:9E:29:41:11,0,58.40,-52,31.90,5:19:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:49:11.655Z
2023-06-06T23:51:41.655Z,C8:F0:9E:29:41:11,0,58.40,-52,31.90,5:21:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:51:41.655Z
2023-06-06T23:54:11.654Z,C8:F0:9E:29:41:11,0,58.40,-51,31.90,5:24:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:54:11.654Z
2023-06-06T23:56:41.670Z,C8:F0:9E:29:41:11,0,58.50,-52,31.90,5:26:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:56:41.670Z
2023-06-06T23:59:11.670Z,C8:F0:9E:29:41:11,0,58.40,-52,31.90,5:29:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-06T23:59:11.670Z
2023-06-07T00:01:41.670Z,C8:F0:9E:29:41:11,0,58.20,-52,32.00,5:31:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:01:41.670Z
2023-06-07T00:04:11.671Z,C8:F0:9E:29:41:11,0,58.30,-51,32.00,5:34:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:04:11.671Z
2023-06-07T00:06:41.671Z,C8:F0:9E:29:41:11,0,58.30,-52,32.00,5:36:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:06:41.671Z
2023-06-07T00:09:11.670Z,C8:F0:9E:29:41:11,0,58.40,-52,32.00,5:39:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:09:11.670Z
2023-06-07T00:11:41.670Z,C8:F0:9E:29:41:11,0,58.40,-52,32.00,5:41:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:11:41.670Z
2023-06-07T00:14:11.670Z,C8:F0:9E:29:41:11,0,58.40,-51,32.00,5:44:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:14:11.670Z
2023-06-07T00:16:41.670Z,C8:F0:9E:29:41:11,0,58.20,-50,32.00,5:46:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:16:41.670Z
2023-06-07T00:19:11.676Z,C8:F0:9E:29:41:11,0,58.30,-52,32.00,5:49:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:19:11.676Z
2023-06-07T00:21:41.675Z,C8:F0:9E:29:41:11,0,58.30,-52,32.00,5:51:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:21:41.675Z
2023-06-07T00:24:11.675Z,C8:F0:9E:29:41:11,0,58.40,-52,32.00,5:54:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:24:11.675Z
2023-06-07T00:26:41.675Z,C8:F0:9E:29:41:11,0,58.50,-52,32.00,5:56:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:26:41.675Z
2023-06-07T00:29:11.675Z,C8:F0:9E:29:41:11,0,58.60,-52,32.00,5:59:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:29:11.675Z
2023-06-07T00:31:41.675Z,C8:F0:9E:29:41:11,0,58.30,-50,32.00,6:1:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:31:41.675Z
2023-06-07T00:34:11.676Z,C8:F0:9E:29:41:11,0,58.30,-51,32.00,6:4:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:34:11.676Z
2023-06-07T00:36:41.676Z,C8:F0:9E:29:41:11,0,58.30,-52,32.00,6:6:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:36:41.676Z
2023-06-07T00:39:11.675Z,C8:F0:9E:29:41:11,0,58.50,-51,32.00,6:9:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:39:11.675Z
2023-06-07T00:41:41.676Z,C8:F0:9E:29:41:11,0,58.50,-52,32.00,6:11:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:41:41.676Z
2023-06-07T00:44:11.685Z,C8:F0:9E:29:41:11,0,58.50,-52,32.00,6:14:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:44:11.685Z
2023-06-07T00:46:41.685Z,C8:F0:9E:29:41:11,0,58.50,-52,32.00,6:16:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:46:41.685Z
2023-06-07T00:49:11.685Z,C8:F0:9E:29:41:11,0,58.40,-51,32.00,6:19:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:49:11.685Z
2023-06-07T00:51:41.693Z,C8:F0:9E:29:41:11,0,58.30,-51,32.00,6:21:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:51:41.693Z
2023-06-07T00:54:11.685Z,C8:F0:9E:29:41:11,0,58.40,-51,32.00,6:24:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:54:11.685Z
2023-06-07T00:56:41.685Z,C8:F0:9E:29:41:11,0,58.40,-50,32.00,6:26:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:56:41.685Z
2023-06-07T00:59:11.685Z,C8:F0:9E:29:41:11,0,58.50,-52,32.00,6:29:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T00:59:11.685Z
2023-06-07T01:01:41.692Z,C8:F0:9E:29:41:11,0,58.50,-52,32.00,6:31:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:01:41.692Z
2023-06-07T01:04:11.692Z,C8:F0:9E:29:41:11,0,58.60,-51,32.00,6:34:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:04:11.692Z
2023-06-07T01:06:41.710Z,C8:F0:9E:29:41:11,0,58.40,-52,32.00,6:36:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:06:41.710Z
2023-06-07T01:09:11.695Z,C8:F0:9E:29:41:11,0,58.40,-52,32.00,6:39:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:09:11.695Z
2023-06-07T01:11:41.695Z,C8:F0:9E:29:41:11,0,58.40,-51,32.00,6:41:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:11:41.695Z
2023-06-07T01:14:11.696Z,C8:F0:9E:29:41:11,0,58.50,-51,32.00,6:44:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:14:11.696Z
2023-06-07T01:16:41.692Z,C8:F0:9E:29:41:11,0,58.60,-51,32.00,6:46:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:16:41.692Z
2023-06-07T01:19:11.710Z,C8:F0:9E:29:41:11,0,58.60,-52,32.00,6:49:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:19:11.710Z
2023-06-07T01:21:41.695Z,C8:F0:9E:29:41:11,0,58.60,-52,32.00,6:51:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:21:41.695Z
2023-06-07T01:24:11.696Z,C8:F0:9E:29:41:11,0,58.50,-52,32.00,6:54:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:24:11.696Z
2023-06-07T01:26:41.697Z,C8:F0:9E:29:41:11,0,58.40,-52,32.00,6:56:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:26:41.697Z
2023-06-07T01:29:11.711Z,C8:F0:9E:29:41:11,0,58.40,-51,32.00,6:59:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:29:11.711Z
2023-06-07T01:31:41.718Z,C8:F0:9E:29:41:11,0,58.50,-51,32.00,7:1:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:31:41.718Z
2023-06-07T01:34:11.710Z,C8:F0:9E:29:41:11,0,58.50,-52,32.00,7:4:7 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:34:11.710Z
2023-06-07T01:36:41.710Z,C8:F0:9E:29:41:11,0,58.60,-51,32.00,7:6:37 Wed 7 Jun 2023,C8:F0:9E:29:41:11,online,p,2023-06-07T01:36:41.710Z
