createdAt,m,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-09T23:00:55.686Z,C8:F0:9E:29:3F:E1,0,44.90,-87,30.50,4:32:14 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:00:55.686Z
2023-06-09T23:03:25.688Z,C8:F0:9E:29:3F:E1,0,45.00,-87,30.50,4:34:44 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:03:25.688Z
2023-06-09T23:05:55.686Z,C8:F0:9E:29:3F:E1,0,45.00,-87,30.50,4:37:14 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:05:55.686Z
2023-06-09T23:08:25.685Z,C8:F0:9E:29:3F:E1,0,45.00,-87,30.50,4:39:44 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:08:25.685Z
2023-06-09T23:10:55.686Z,C8:F0:9E:29:3F:E1,0,45.00,-86,30.50,4:42:14 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:10:55.686Z
2023-06-09T23:13:25.688Z,C8:F0:9E:29:3F:E1,0,45.00,-86,30.50,4:44:44 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:13:25.688Z
2023-06-09T23:15:55.685Z,C8:F0:9E:29:3F:E1,0,45.10,-87,30.50,4:47:14 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:15:55.685Z
2023-06-09T23:18:25.686Z,C8:F0:9E:29:3F:E1,0,45.10,-87,30.50,4:49:44 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:18:25.686Z
2023-06-09T23:20:55.686Z,C8:F0:9E:29:3F:E1,0,45.10,-87,30.50,4:52:14 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:20:55.686Z
2023-06-09T23:23:25.689Z,C8:F0:9E:29:3F:E1,0,45.10,-87,30.50,4:54:45 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:23:25.689Z
2023-06-09T23:25:55.688Z,C8:F0:9E:29:3F:E1,0,45.20,-90,30.50,4:57:15 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:25:55.688Z
2023-06-09T23:28:25.713Z,C8:F0:9E:29:3F:E1,0,45.20,-86,30.50,4:59:45 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:28:25.713Z
2023-06-09T23:30:55.713Z,C8:F0:9E:29:3F:E1,0,45.20,-88,30.50,5:2:15 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:30:55.713Z
2023-06-09T23:33:25.713Z,C8:F0:9E:29:3F:E1,0,45.20,-88,30.50,5:4:45 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:33:25.713Z
2023-06-09T23:35:55.713Z,C8:F0:9E:29:3F:E1,0,45.20,-87,30.50,5:7:15 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:35:55.713Z
2023-06-09T23:38:25.714Z,C8:F0:9E:29:3F:E1,0,45.20,-87,30.50,5:9:45 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:38:25.714Z
2023-06-09T23:40:55.713Z,C8:F0:9E:29:3F:E1,0,45.20,-87,30.50,5:12:15 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:40:55.713Z
2023-06-09T23:43:25.714Z,C8:F0:9E:29:3F:E1,0,45.20,-87,30.50,5:14:45 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:43:25.714Z
2023-06-09T23:45:55.715Z,C8:F0:9E:29:3F:E1,0,45.30,-87,30.50,5:17:15 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:45:55.715Z
2023-06-09T23:48:25.713Z,C8:F0:9E:29:3F:E1,0,45.30,-88,30.50,5:19:45 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:48:25.713Z
2023-06-09T23:50:55.713Z,C8:F0:9E:29:3F:E1,0,45.30,-86,30.50,5:22:15 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:50:55.713Z
2023-06-09T23:53:25.726Z,C8:F0:9E:29:3F:E1,0,45.30,-86,30.50,5:24:45 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:53:25.726Z
2023-06-09T23:55:55.699Z,C8:F0:9E:29:3F:E1,0,45.30,-89,30.50,5:27:15 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:55:55.699Z
2023-06-09T23:58:25.713Z,C8:F0:9E:29:3F:E1,0,45.30,-88,30.50,5:29:45 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T23:58:25.713Z
2023-06-10T00:00:55.713Z,C8:F0:9E:29:3F:E1,0,45.30,-86,30.50,5:32:15 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:00:55.713Z
2023-06-10T00:03:25.726Z,C8:F0:9E:29:3F:E1,0,45.40,-88,30.50,5:34:46 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:03:25.726Z
2023-06-10T00:05:55.726Z,C8:F0:9E:29:3F:E1,0,45.30,-86,30.50,5:37:16 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:05:55.726Z
2023-06-10T00:08:25.725Z,C8:F0:9E:29:3F:E1,0,45.40,-86,30.50,5:39:46 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:08:25.725Z
2023-06-10T00:10:55.727Z,C8:F0:9E:29:3F:E1,0,45.40,-88,30.50,5:42:16 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:10:55.727Z
2023-06-10T00:13:25.725Z,C8:F0:9E:29:3F:E1,0,45.40,-87,30.50,5:44:46 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:13:25.725Z
2023-06-10T00:15:55.726Z,C8:F0:9E:29:3F:E1,0,45.40,-89,30.50,5:47:16 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:15:55.726Z
2023-06-10T00:18:25.727Z,C8:F0:9E:29:3F:E1,0,45.40,-88,30.50,5:49:46 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:18:25.727Z
2023-06-10T00:20:55.726Z,C8:F0:9E:29:3F:E1,0,45.50,-87,30.50,5:52:16 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:20:55.726Z
2023-06-10T00:23:25.759Z,C8:F0:9E:29:3F:E1,0,45.50,-88,30.50,5:54:46 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:23:25.759Z
2023-06-10T00:25:55.765Z,C8:F0:9E:29:3F:E1,0,45.50,-87,30.50,5:57:16 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:25:55.765Z
2023-06-10T00:28:25.753Z,C8:F0:9E:29:3F:E1,0,45.50,-86,30.50,5:59:46 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:28:25.753Z
2023-06-10T00:30:55.728Z,C8:F0:9E:29:3F:E1,0,45.50,-87,30.50,6:2:16 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:30:55.728Z
2023-06-10T00:33:25.733Z,C8:F0:9E:29:3F:E1,0,45.50,-87,30.50,6:4:46 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:33:25.733Z
2023-06-10T00:35:55.727Z,C8:F0:9E:29:3F:E1,0,45.50,-89,30.50,6:7:16 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-10T00:35:55.727Z
