createdAt,m,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-11T22:39:02.434Z,C8:F0:9E:29:41:4D,0,55.80,-64,28.90,4:11:24 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:39:02.434Z
2023-06-11T22:41:32.420Z,C8:F0:9E:29:41:4D,0,55.50,-63,28.90,4:13:54 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:41:32.420Z
2023-06-11T22:42:40.549Z,C8:F0:9E:29:41:4D,0,56.20,-64,28.90,4:15:3 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T22:42:40.549Z
2023-06-11T22:44:02.434Z,C8:F0:9E:29:41:4D,0,56.50,-64,28.90,4:16:24 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:44:02.434Z
2023-06-11T22:46:32.432Z,C8:F0:9E:29:41:4D,0,56.30,-62,28.90,4:18:55 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:46:32.432Z
2023-06-11T22:49:02.435Z,C8:F0:9E:29:41:4D,0,56.50,-63,28.90,4:21:25 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:49:02.435Z
2023-06-11T22:50:40.939Z,C8:F0:9E:29:41:4D,0,55.10,-63,28.90,4:23:3 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T22:50:40.939Z
2023-06-11T22:51:32.421Z,C8:F0:9E:29:41:4D,0,55.80,-62,29.00,4:23:55 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:51:32.421Z
2023-06-11T22:54:02.439Z,C8:F0:9E:29:41:4D,0,56.30,-64,28.90,4:26:25 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:54:02.439Z
2023-06-11T22:56:32.435Z,C8:F0:9E:29:41:4D,0,56.60,-63,28.90,4:28:55 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:56:32.435Z
2023-06-11T22:59:02.437Z,C8:F0:9E:29:41:4D,0,55.70,-63,28.90,4:31:25 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T22:59:02.437Z
2023-06-11T23:01:32.447Z,C8:F0:9E:29:41:4D,0,56.10,-63,28.90,4:33:55 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:01:32.447Z
2023-06-11T23:04:02.446Z,C8:F0:9E:29:41:4D,0,56.50,-63,28.90,4:36:25 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:04:02.446Z
2023-06-11T23:06:32.449Z,C8:F0:9E:29:41:4D,0,56.50,-63,28.90,4:38:55 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:06:32.449Z
2023-06-11T23:09:02.448Z,C8:F0:9E:29:41:4D,0,56.50,-64,28.90,4:41:25 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:09:02.448Z
2023-06-11T23:11:32.447Z,C8:F0:9E:29:41:4D,0,56.70,-62,28.90,4:43:55 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:11:32.447Z
2023-06-11T23:12:40.404Z,C8:F0:9E:29:41:4D,0,56.30,-63,28.90,4:45:3 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T23:12:40.404Z
2023-06-11T23:14:02.447Z,C8:F0:9E:29:41:4D,0,56.70,-64,28.90,4:46:25 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:14:02.447Z
2023-06-11T23:16:32.447Z,C8:F0:9E:29:41:4D,0,55.90,-63,28.90,4:48:55 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T23:16:32.447Z
2023-06-11T23:17:10.952Z,C8:F0:9E:29:41:4D,0,56.50,-62,29.00,4:49:34 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T23:17:10.952Z
